item_code,item_name,decision,correct_product_name,correct_product_name_ar
90199,CHICKS GROWEE SYRUP 250ML,auto_matched,CHICKS GROWEE SYRUP 250 ML,تشيكس جرووي شراب 250 مل
90735,CHICKS VIT 250ML SYP,auto_matched,CHICKS VIT SYRUP 250 ML,تشيكس فيت شراب 250 مل
65698,CHOLEROSE 10MG 21 TAB,auto_matched,CHOLEROSE 10 MG 21 F.C.TAB.,كوليروز 10 مجم 21 اقراص
74177,CHROMAX 60 CAP,auto_matched,CHROMAX 60 CAPSULES,كرومكس 60 كبسول
74228,CHROMITRON 30 CAP,auto_matched,CHROMITRON 30 CAPS.,كروميترون 30 كبسول
74805,CHROMIUM MEPACO CAP,auto_matched,CHROMIUM MEPACO 20 CAPS,كروميوم ميباكو 20 كبسول
54547,CIALIS 20 MG 2 TAB,auto_matched,CIALIS 20 MG 2 F.C. TAB.,سياليس 2 اقراص جديد
73655,CIALIS 20 MG 4TAB,auto_matched,CIALIS 20 MG 4 F.C. TAB.,سياليس 20 مجم 4 اقراص
80372,CIALONG 20MG 4TABS,auto_matched,CIALONG 20 MG 4 F.C.TABS.,سيالونج 20 مجم 4 اقراص
81297,CICASILVER SPRAY,auto_matched,CICASILVER TOPICAL SPRAY 125 ML,سيكاسيلفر بخاخ موضعي 125 مل
75011,CIDOLUT DEPOT 250 MG AMP,auto_matched,CIDOLUT DEPOT 250 MG 1 AMP.,سيدولوت ديبو 250 1 امبول
91448,CIDOLUT NOR 5MG 30TABS,approved_match,CIDOLUT NOR 5 MG 30 TAB,سيدولوت نور 5 مجم 30 اقراص
74942,CINACALCET 30 MG 10 TAB,auto_matched,CINACALCET 30 MG 10 F.C.TAB.,سيناكالسيت 30 مجم 10 اقراص
88501,CINACALCET 60 MG 10 F.C. TAB,auto_matched,CINACALCET 60 MG 10 F.C. TAB.,سيناكالسيت 60 مجم 10 اقراص
21604,CINNARIZINE 25MG TAB,auto_matched,CINNARIZINE 25 MG 20 TAB.,سيناريزين 25 مجم 20 اقراص
85293,CIPRA-PRO 10MG 30 TABLETS,auto_matched,CIPRAPRO 10 MG 30 F.C.TABS,سيبرابرو 10 مجم 30 اقراص
73649,CIPROFAR 500MG TAB,auto_matched,CIPROFAR 500 MG 10 F.C.TAB.,سيبروفار 500 مجم 10 اقراص
73292,CIPROMEGA 500 MG XL 10 TAB,auto_matched,CIPROMEGA XL 500 MG 10 EXT. REL. F.C.TAB.,سيبروميجا اكس ال 500 مجم 10 اقراص
74291,CLARITINE 20 TAB,approved_match,CLARITINE 10 MG 20 TAB.,كلاريتين مضغ كبار
83084,CLAVIMOX 642.9 SUSP,auto_matched,CLAVIMOX 642.9 MG / 5 ML PD. FOR ORAL SUSP. 75 ML,كلافيموكس 642 مجم شراب
73564,CLEAREST 14 CAP,approved_match,CLEAREST 14 CAPS.,كليريست 14 كبسول
73470,CLEXANE 80MG 2 SYRINGE,approved_match,CLEXANE 80 MG / 0.8 ML 2 PREFILLED SYRINGES,كليكسان 80 مجم / 0.8 مل 2 سرنجه
87162,CLINDACIN300MG 12 CAPSULSE,auto_matched,CLINDACINE 300 MG 12 CAPS.,كلنداسين 300 مجم 12 كبسول
29160,CLINDASOL 0.3GM/30ML TOP. SOLN. 30 ML,auto_matched,CLINDASOL 0.3 GM / 30 ML TOP. SOLN. 30 ML,كلينداسول 0.3 جم / 30 مل محلول 30 مل
61390,CLINDASOL TOPICAL GEL 20 GM,auto_matched,CLINDASOL 1 % TOPICAL GEL 20 GM,كلينداسول 1 % جل موضعي 20 جم
83061,CLOSOL 50 ML SPRAY,auto_matched,CLOSOL 10 MG / ML TOPICAL SPRAY 50 ML,كلوسول 10 مجم / مل بخاخ موضعي 50 مل
73626,CO TAREG 80/12.5MG 14 tab,auto_matched,CO TAREG 80 / 12.5 MG 14 F.C.TAB,كو تارج 80 / 12.5 مجم 14 اقراص
90738,CO-TRIMOXAZOLE TAB 20,auto_matched,CO TRIMOXAZOLE 20 TAB,كوترايموكسازول 20 اقراص
87517,COGICINE 30 TABS,auto_matched,COGICIN 30 TABS,كوجيسين 30 اقراص
COL,COLD FREE 20 TAB,auto_matched,COLD FREE 20 TAB.,كولد فري 20 اقراص
35026,COLI-URINAL EFF. GR. 60 GM,auto_matched,COLI URINAL EFF. GR. 60 GM,كولي يورينال فوار 60 جم
91856,COLLAGEN FRESH C 30TAB,auto_matched,COLLAGEN FRESH C 30 TABS,كولاجين فريش سي 30 اقراص / مارشملو
91272,COMPLAVIN 75/100MG 30 TAB,auto_matched,COMPLAVIN 75 / 100 MG 30 TABS,كومبلافين 75 / 100 مجم 30 اقراص
73382,CONCOR 10 PLUS 30TAB,auto_matched,CONCOR PLUS 10 / 25 MG 30 F.C. TABS.,كونكور بلس 10 مجم 30 اقراص
73173,CONCOR 5 PLUS 30TAB,auto_matched,CONCOR PLUS 5 / 12.5 MG 30 F.C. TABLETS,كونكور بلس 5 مجم 30 اقراص
CONG,CONGESTAL 20 TAB,auto_matched,CONGESTAL 20 TABS.,كونجستال 20 اقراص
17423,CONGESTAL SYRUP,auto_matched,CONGESTAL SYRUP 120 ML,كونجستال شراب 120 مل
66019,CONJYCLEAR FORTE 0.2% SOLUTION 5 ML,auto_matched,CONJYCLEAR FORTE 0.2 % EYE DROPS 5 ML,كونجيكلير فورت 0.2 % قطره 5 مل
74272,CONTROLOC 40MG POWDER FOR I.V. INF. VIAL,approved_match,CONTROLOC 40 MG POWDER FOR I.V. INF. VIAL,كونترولوك 40 مجم امبول
57302,CONVENTIN 100 MG 30 CAP,auto_matched,CONVENTIN 100 MG 30 CAP,كونفنتين 100 مجم 30 كبسول
85012,CONVENTIN 800mg 30 tab,auto_matched,CONVENTIN 800 MG 30 TABS,كونفنتين 800 مجم 30 اقراص
87486,CONVENTIN XR 300 MG 30 TABS,auto_matched,CONVENTIN XR 300 MG 30 TABS.,كونفنتين اكس ار 300 مجم 30 اقراص
2833,CORASORE-N 150MG/ML ORAL DROPS 15 ML,auto_matched,CORASORE N 150 MG / ML ORAL DROPS 15 ML,كوراسور ان 150 مجم / مل قطره 15 مل
74064,CORDARONE 200 MG 30 TAB,auto_matched,CORDARONE 200 MG 30 SCORED TABS,كوردارون 200 مجم 30 اقراص
55146,CORNETEARS EYE GEL10 GM,auto_matched,CORNETEARS 1000 IU / G AQUEOUS EYE GEL 10 GM,كورنيتيرز 1000 وحده قطره جل للعين 10 جم
75528,COSANTOX 30 TAB,auto_matched,COSANTOX 30 TAB,كوزانتوكس 30 اقراص
87914,COSIMPREL 5MG/ 5MG 15 F.C TABLETS,auto_matched,COSIMPREL 5 / 5 MG 15 F.C. TABS,كوسيمبريل 5 / 5 مجم 15 اقراص
COX,COXTORI 60MG 14TAB,auto_matched,COXTORI 60 MG 14 TAB,كوكستوري 60 مجم 14 اقراص
85128,CRANBY 20 CAP,auto_matched,CRANBY 20 CAPS,كرانبي 20 كبسول
67293,CRESTATIN 10 MG 30 TAB,auto_matched,CRESTATIN 10 MG 30 F.C. TABS.,كريستاتين 10 مجم
88932,CRESTOR 5 MG 28 TABS,auto_matched,CRESTOR 5 MG 28 TAB,كريستور 5 مجم 28 اقراص
46822,CRYPTONAZ SUSP,auto_matched,CRYPTONAZ 100 MG / 5 ML SUSP. 60 ML,كريبتوناز 100 مجم / 5 مل شراب 60 مل
73490,CURAM 1GM TAB 12 tab,auto_matched,CURAM 1 GM 12 F.C. TABS.,كيورام 1 جم 12 اقراص
74845,CURAM 312.5MG SUSP 75 ml,auto_matched,CURAM 312.5 MG / 5 ML PD. FOR ORAL SUSP. 75 ML,كيورام 312.5 / 5 مل شراب 75 مل
74281,CURAM 625MG 12TAB,auto_matched,CURAM 625 MG 12 F.C.TAB.,كيورام 625 اقراص جديد
74106,CYANARO 1% OPHTHALMIC SOLUTION 2.5 ML,auto_matched,CYANARO 1 % EYE DROPS 2.5 ML,سيانارو 1 % قطره 2.5 مل
86317,CYANOHEPTAN 6 I.M. AMP. 2 ML,approved_match,CYANOHEPTAN 6 AMP,سيانوهيبتان 6 امبول
CYC,CYCLO-PROGYNOVA 21 F.C. TAB. (BIPHASIC),auto_matched,CYCLO PROGYNOVA 21 F.C. TAB. (BIPHASIC),سيكلو بروجينوفا 21 اقراص
73656,CYMBALTA 30 MG 28 CAP,auto_matched,CYMBALTA 30 MG 28 CAP,سيمبالتا 30 مجم 28 كبسول
74035,CYMBALTA 60 MG 28 CAP,auto_matched,CYMBALTA 60 MG 28 CAP,سيمبالتا 60 مجم 28 كبسول
73223,CYMBATEX 30MG 30 CAP,auto_matched,CYMBATEX 30 MG 30 CAPS.,سيمباتكس 30 مجم 30 كبسول
74522,CYMBATEX 60MG 30CAP,auto_matched,CYMBATEX 60 MG 30 CAPS.,سيمباتكس 60 مجم 30 كبسول
12260,CYSTONE 60TAB,auto_matched,CYSTONE 60 TAB.,سيستون 60 اقراص
92373,Cantrizone syrup 120 ml,auto_matched,CANTRIZONE SYRUP 120 ML,كانتريزون شراب 120 مل
80998,D DEP 5.000 I.U 30 CAPS 2 STRIP,auto_matched,D.DEP 5000 I.U. 30 CAPS.,دي ديب 4000 وحده 30 كبسول
89953,DAFLOFIX 20TAB,auto_matched,DAFLOFIX 20 CAPS,دافلوفيكس 20 اقراص
83776,DAFLON 1000MG 30 F.C. TABS.,auto_matched,DAFLON 1000 MG 30 F.C. TABS,دافلون 1000 مجم 30 اقراص
88058,DAGO ANTI DANDRUFF SHAMPOO 250 ML,auto_matched,DAGO HAIR SHAMPOO 250 ML,داجو شامبو الشعر مضاد القشره 250 مل
82388,DAGO PLUS 250ML SHAMPOO,auto_matched,DAGO PLUS HAIR SHAMPOO 250 ML,داجو بلس شامبو للشعر 250 مل
74091,DAKTARIN CREAM,auto_matched,DAKTARIN 2 % CREAM 15 GM,دكتارين 2 % كريم 15 جم
75638,DANSET 8MG 1 AMP,auto_matched,DANSET 8 MG / 4 ML 1 AMP.,دانست 8 مجم كبير
58297,DAONIL 30 TAB,auto_matched,DAONIL 30 TAB,دوانيل 5 مجم 30 اقراص
83674,DAPABLIX 10 MG 30 TABS,auto_matched,DAPABLIX 10 MG 30 F.C.TABS,دابابليكس 10 مجم 30 اقراص
65950,DAPOXTARD 60 MG 3 TAB,auto_matched,DAPOXTARD 60 MG 3 F.C. TABS.,دابوكستارد 60 مجم 3 اقراص
84560,DAPOXTARD 60 MG 6 TAB,auto_matched,DAPOXTARD 60 MG 6 F.C. TABS.,دابوكستارد 6 اقراص
516112,DAVALINDI 5000MG 30 TABS,auto_matched,DAVALINDI 5000 I.U. 30 TABS,دافاليندي 5000 وحده 30 اقراص
85229,DEGREASIAN 1 GM 28 S.G. CAPS.,auto_matched,DEGREASIAN 1 GM 28 S.G. CAPS.,ديجريزيان 1 جم 28 اقراص
91405,DELOITTE BONE 30 CAPS,auto_matched,DELOITTE BONE 30 CAPS,ديلويت بون 30 كبسول
91685,DELOITTE ROSE 20 CAPS,auto_matched,DELOITTE ROSE 20 CAPS,ديلويت روز 20 اقراص
73262,DENTINOX INFANT COLIC DROPS 30 ML,approved_match,DENTINOX 2.65 % INFANT COLIC DROPS 100 ML,دنتينوكس قطره للاطفال
79315,DEPOFORT B12 1MG/ML 5 AMP.,auto_matched,DEPOFORT B 12 1 MG/ML 5 AMP.,ديبوفورت ب 12 1 مجم / مل 5 امبول
90529,DEPRATIOX 10 MG 20 F.C. TABS,auto_matched,DEPRATIOX 10 MG 20 F.C. TABS,ديبراتيوكس 10 مجم 20 اقراص
73585,DERMOVATE CREAM 25 GM,auto_matched,DERMOVATE 0.05 % TOP. CREAM 25 GM,درموفيت 0.05 % كريم 25 جم
47273,DEVAROL-S-200.000 I.U 1 AMP,auto_matched,DEVAROL S 200000 I.U / 2 ML SOLUTION FOR I.M INJ. 1 AMP.,ديفارول اس 200000 وحده / 2 مل 1 امبول
76161,DEVIT-3 1 AMP IMP,not_matching,,
dxi,DEXAMETHASONE-INAD 8MG/2ML 3AMP,auto_matched,DEXAMETHASONE 8 MG / 2 ML 3 AMP INAD PHARMA,ديكساميثازون 8 مجم / 2 مل 3 امبول ايناد فارما
79316,DEXANOCORTEN 8MG/2ML 3 AMP,auto_matched,DEXANOCORTEN 8 MG / 2 ML 3 AMP,ديكسانوكورتن 8 مجم / 2 مل 3 امبول
2354,DEXATROL DROPS,auto_matched,DEXATROL EYE / EAR DROPS 5 ML,ديكساترول قطره للعين / الاذن 5 مل
82928,DEXAZONE 60 TAB,approved_match,DEXAZONE 0.5 MG 60 TABS,ديكسازون 0.5 مجم 60 اقراص
89692,DEXIGLOFOZIN 10 MG 30 F.C. TABS,approved_match,DEXIGLOFOZIN 10 MG 30 TABS,ديكسيجلوفوزون 10 مجم 30 اقراص
80021,DIABENOR 3MG 30TABS,auto_matched,DIABENOR 3 MG 30 TAB.,ديابينور 3 مجم 30 اقراص
81072,DIACURIMAP 10 MG,auto_matched,DIACURIMAP 10 MG 30 F.C. TABS.,دياكيوريماب 10 مجم 30 اقراص
80023,DIACURIMAP 25MG 30TABS,auto_matched,DIACURIMAP 25 MG 30 F.C. TABS.,دياكيوريماب 25 مجم 30 اقراص
80018,DIAFLOZIMET 5/1000MG 30TABS,auto_matched,DIAFLOZIMET 5 / 1000 MG 30 EXT. REL . F.C. TABS.,ديافلوزيمت 5 / 1000 مجم 30 اقراص
DI30,DIAMICRON 30 MR 30 TAB,auto_matched,DIAMICRON MR 30 MG 30 TAB.,دياميكرون ام ار 30 مجم 30 اقراص
74620,DIAMONRECTA 20MG 2 CAP,auto_matched,DIAMONRECTA 20 MG 2 F.C. TAB.,ديامونركتا 20 مل استحلاب
78597,DIAMONRECTA 5MG 30-TAB,auto_matched,DIAMONRECTA 5 MG 30 F.C. TAB.,ديامونركتا 5 مجم 30 اقراص
88545,DICLAC-N 4% GEL 50 GM,auto_matched,DICLAC N 4 % GEL 50 GM,ديكلاك ان 4 % جل 50 جم
90631,DIGEASIA CAPS,auto_matched,DIGEASIA CAPS 30,دايجيسيا 30 اقراص
91484,DIGICOMAG CHEWABLE 20 TAB,approved_match,DIGICOMAG 680 MG 20 TAB,ديجيكوماج 680 مجم 20 اقراص
56190,DIPROCORTIN 1 AMP 2 ML,auto_matched,DIPROCORTIN 1 AMP. 2 ML,ديبروكورتين 1 امبول 2 مل
54472,DIVIDO 75 MG 30 TAB,auto_matched,DIVIDO 75 MG 30 TAB,ديفيدو 75 مجم 30 كبسول
87307,DIXVIT 10.000 I.U. 20 TABS.,auto_matched,DIXVIT 10000 I.U 20 TAB,ديكسفيت 10000 وحده 20 اقراص
80131,DOLIPRANE 1000 MG 15 TABS,approved_match,DOLIPRANE NOVALDOL 1 GM 15 TABS,
46744,DOLO D SUSPENSION 115 ML,auto_matched,DOLO D ORAL SUSP. 115 ML,دولو دي شراب 115 مل
76782,DOLO-D PLUS 115ML SYRUP,auto_matched,DOLO D PLUS ORAL SUSP. 115 ML,دولو دي بلس شراب 115 مل
74107,DOLPHIN -K 75 MG SUPP,auto_matched,DOLPHIN K 75 MG 5 SUPP.,دولفين ك 75 مجم 5 لبوس
49486,DONEPEZIL 10 MG 14TAB,auto_matched,DONEPEZIL 10 MG 14 F.C. TABS,دونيبيزيل 10 مجم اقراص
73416,DOROFEN 30 CAPS,auto_matched,DOROFEN 30 CAPS.,دوروفين 30 كبسول
19121,DOSIN 4MG 20 TABS,auto_matched,DOSIN 4 MG 20 TAB.,دوزين 4 مجم 20 اقراص
78375,DOWNOPRAZOL 20/1680MG PD. 7 SACHETS,auto_matched,DOWNOPRAZOL 20 / 1680 MG PD. FOR ORAL SUSP. 7 SACHETS,داونوبرازول 1860 / 20 مجم 7 اكياس
DN,DOWNOPRAZOL 40/1680MG PD. 7 SACHETS,auto_matched,DOWNOPRAZOL 40 / 1680 MG PD. FOR ORAL SUSP. 7 SACHETS,داونوبرازول 40 / 1680 مجم 7 اكياس
74557,DOXIRAZOL 30 MG 14 TAB,auto_matched,DOXIRAZOL 30 MG 14 CAPS.,دوكسيرازول 30 مجم 14 كبسول
74358,DOXIRAZOL 60 MG 14 TAB,auto_matched,DOXIRAZOL 60 MG 14 CAPS.,دوكسيرازول 60 مجم 14 كبسول
88007,DOZOVA ASHWAGANDHA 300 MG 60 CAPS,auto_matched,DOZOVA ASHWAGANDHA 60 CAPS,دوزوفا اشواجندا 60 كبسول
91745,DR OXYGEN IMMUNITY KIDS 120 ML SYRUP,auto_matched,DR. OXYGEN IMMUNITY KIDS SYRUP 120 ML,د اكسجين اميونتي كيدز شراب 120 مل
88272,DRAKON WHITENING FACIAL WASH 200 ML,auto_matched,DRAKON WHITENING FACIAL WASH FOR OILY SKIN 200 ML,دراكون غسول للوجه للتفتيح للبشره الدهنيه 200 مل
74179,DRAMENEX 50 MG 20 TAB,auto_matched,DRAMENEX 50 MG 20 TABS.,درامينكس 50 مجم 20 اقراص
92245,DUGOFOLA 20 TABS,auto_matched,DUGOFOLA 20 TABS,دوجوفولا 20 اقراص
91414,DUGONER 20 CAPSULES,auto_matched,DUGONER 20 CAPS,دوجونير 20 اقراص
72335,DUODART 0.5/0.4 MG 30 CAP (GSK),auto_matched,DUODART 0.5 / 0.4 MG 30 CAPS.,دودارت 0.5 / 0.4 مجم 30 كبسول
8975,DURICEF 500 MG 12 CAP,auto_matched,DURICEF 500 MG 12 CAPS.,ديورسيف 500 مجم 12 كبسول
64430,DURJOY 60 MG 3 TAB,auto_matched,DURJOY 60 MG 3 F.C. TABS,ديورجوي 60 مجم 3 اقراص
88202,DURY 10 SACHETS,auto_matched,DURY 10 SACHET,ديوري 10 اكياس
91882,DugoFem Cap,auto_matched,DUGOFEM 30 CAPS,دوجوفيم 30 اقراص
30290,E-MOX 250MG SUSP,auto_matched,E MOX 250 MG / 5 ML SUSP. 80 ML,ايموكس 250 مجم / 5 مل شراب 80 مل
1587,E-MOX 500MG CAP,auto_matched,E MOX 500 MG 16 CAPS.,ايموكس 500 مجم 16 كبسول
73959,E-MOXCLAV 1GM TAB,approved_match,E MOXCLAV 1 G 10 F.C. TAB.,ايموكسكلاف 1 جم 10 اقراص
49636,E-YEAST 20 TAB,auto_matched,E YEAST 20 CAPS,اي يست خميره 20 كبسول
91464,ECOTO 20 PIECES,auto_matched,ECOTO 20 PIECES,ايكوتو 20 قطعه
73458,ECTOMETHRIN 5%LOTION 50 ML,auto_matched,ECTOMETHRIN 5 % LOTION 50 ML,اكتوميثرين توبيميثرين 5 % لوسيون للبالغين 50 مل / مصر
90839,EDICIN 1 GM PD. FOR I.V. INF. VIAL,approved_match,EDICIN 1000 MG PWD I.V. VIAL,اديسين 1000 مجم امبول
67464,EFEMYO DROPS 10 ML,auto_matched,EFEMYO EYE SUSP. DROPS 10 ML,افيميو قطره عين 10 مل
81254,EGYCOFER 10SACHET,auto_matched,EGYCOFER 10 SACHET,ايجيكوفير اكياس 159
73839,ELBAVIT SYP W/IRON 60 ML,auto_matched,ELBAVIT WITH IRON SYRUP 60 ML,البافيت حديد شراب 60 مل
23595,ELIDEL CREAM 15 GM,auto_matched,ELIDEL 1 % CREAM 15 GM,ايليديل كريم
79545,ELIMBOSIS 2.5MG,auto_matched,ELIMBOSIS 2.5 MG 30 F.C. TABS,اليمبوسيس 2.5 مجم 30 اقراص
80000,ELIMBOSIS 5MG 30TABS,auto_matched,ELIMBOSIS 5 MG 30 F.C. TABS,اليمبوسيس 5 مجم 30 اقراص
68753,ELIQUIS 2.5 MG 20 TAB,auto_matched,ELIQUIS 2.5 MG 20 F.C. TABS.,اليكويس 2.5 مجم 20 اقراص
73684,ELONDA 0.5MG 2 TAB,auto_matched,ELONDA 0.5 MG 2 TAB.,ايلوندا 0.5 مجم 2 اقراص
89889,ELTROXIN 100,approved_match,eltroxin 100,التروكسين 50 مجم 100 اقراص
90462,ELTROXIN-50MCG 100 TAB IMP,auto_matched,ELTROXIN-50 MCG 100 TAB IMP,التروكسين 50 مجم 100 اقراص
28685,EMETREX 20TAB,auto_matched,EMETREX 20 TAB.,ماتريكس 20 قطعه تاريخ 3 سنين
79549,EMPACOZA 10 MG 30 F.C TABS,auto_matched,EMPACOZA 10 MG 30 F.C.TABS,ايمباكوزا 10 مجم 30 اقراص
83694,EMPACOZA PLUS 10/5 MG 30 F.C TABS.,auto_matched,EMPACOZA PLUS 10 / 5 MG 30 F.C TABS,ايمباكوزا بلس 10 / 5 مجم 30 اقراص
84936,EMPACOZA PLUS 25\5MG 30TAB,auto_matched,EMPACOZA PLUS 25 / 5 MG 30 F.C TABS,ايمباكوزا بلس 25 / 5 مجم 30 اقراص
2944,ENEMAX 120ML VIAL,auto_matched,ENEMAX ENEMA 120 ML,انماكس حقنه شرجيه 120 مل
92127,ENTRADA SYP 120 ML,auto_matched,ENTRADA SYP 120 ML,انترادا شراب 120 مل
59429,EPANUTIN 100MG 100 CAP IMP,auto_matched,EPANUTIN 100 MG 100 CAP IMP,ايبانوتين 100 مجم 50 كبسول
20109,EPHEDRINE AMP,approved_match,EPHEDRINE AMP 25 100,ايفيدرين سلفات 25 مجم / مل 100 امبول
1361,EPI-DINITRA 5MG 30 TAB,auto_matched,EPI DINITRA 5 MG 30 SUBLINGUAL TABLETS,ابي دينيترا 5 مجم 30 اقراص
59966,EPICEPHIN 1 GM I.M VIAL,auto_matched,EPICEPHIN 1 GM I.M.VIAL,ابيسيفين 1 جم امبول عضل
2797,EPICOGEL SUSP. 180ML,auto_matched,EPICOGEL SUSP. 180 ML,ابيكوجيل شراب 180 مل
88722,EPICOPENTIN 400 MG 30 CAPS,auto_matched,EPICOPENTIN 400 MG 30 CAPS,ابيكوبنتين 400 مجم 30 اقراص
79553,EPICOPRED 20MG 20 TABLETS,auto_matched,EPICOPRED 20 MG 20 ORODISPERSIBLE TABS.,ابيكوبريد 20 مجم 20 اقراص
75835,EPIDERM SOOTHING CREAM 50 GM,auto_matched,EPIDERM SOOTHING CREAM 50 GM,ابيديرم كريم 50 جم
2243,EPIFENAC DROPS,approved_match,EPIFENAC 0.1 % EYE DROPS 5 ML,ابيفيناك 0.1 % قطره 5 مل
916,EPILAT RETARD 20 TAB,auto_matched,EPILAT RETARD 20 MG SR. 20 F.C.TAB.,ابيلات ريتارد اس ار 20 مجم 20 اقراص
27457,EPOETIN 4000 IU VIAL,auto_matched,EPOETIN SEDICO 4000 I.U. / ML VIAL.,ايبوتين سيديكو 4000 وحده / مل امبول
75245,ERASTAPEX TRIO 10/40/25MG 30 TABS,auto_matched,ERASTAPEX TRIO 10 / 40 / 25 MG 30 F.C. TABS.,ايراستابكس تريو 40 / 10 / 25 مجم 30 اقراص
82410,ERASTAPEX TRIO 20M/5M/12.5M 30FILM TALETS,approved_match,ERASTAPEX TRIO 5 / 20 / 12.5 MG 30 F.C. TABS.,ايراستابكس تريو 12.5 / 20 / 5 مجم 30 اقراص
68763,ESLIZEPINE 800 MG 20 TAB,auto_matched,ESLIZEPINE 800 MG 20 SCORED TABS.,ايزليزيبين 800 مجم 20 اقراص
74048,ESMORAP 40 MG 14 CAP,auto_matched,ESMORAP 40 MG 14 CAPS.,ازموراب 40 مجم 14 كبسول
85284,ESOMEPRAZOLE-EVA 40MG 20 E.C. TABS.,auto_matched,ESOMEPRAZOLE EVA 40 MG 20 E.C. TABS.,ايزوميبرازول ايفا 40 مجم 20 اقراص
91261,ESTRAVODOSE 2 MG 28 F.C. TABS,auto_matched,ESTRAVODOSE 2 MG 28 F.C. TABS,استرافودوز 2 مجم 28 اقراص
81504,ETORICOX-HEXAL 60 MG 30TABS,auto_matched,ETORICOX HEXAL 60 MG 30 F.C.TABS,اتوريكوكس هيكسال 60 مجم 30 اقراص
76487,EUCAL CREAM 30 GM,auto_matched,EUCAL CREAM 30 GM,يوكال كريم 30 جم
91067,EUCAL GEL MASSAGE 30 GM,auto_matched,EUCAL GEL 30 GM,يوكال جل 30 جم
91461,EUTHYROX 100MCG 100TAB,approved_match,EUTHYROX 100 MCG 100 TAB,يوثيروكس 100 مكجم 100 اقراص
67312,EUTHYROX 25MG 50TAB,approved_match,EUTHYROX 25 MCG 50 TAB.,يوثيروكس 25 مكجم 50 اقراص
91403,EUTHYROX 50MCG 100 TAB,approved_match,EUTHYROX 50 MCG 100 TAB,يوثيروكس 50 مكجم 100 اقراص
91459,EUTHYROX 75 MCG 100 TABS,auto_matched,EUTHYROX 75 MCG 100 TAB,يوثيروكس 75 مكجم 100 اقراص
73236,EXAMIDE 10 MG 30 TAB,auto_matched,EXAMIDE 10 MG 30 TAB,اكساميد 10 مجم 30 اقراص
73511,EXAMIDE 20 MG 20 TAB,auto_matched,EXAMIDE 20 MG 20 TAB.,اكساميد 20 مجم 20 اقراص
73463,EXFORGE HCT 10 /160 /25 MG MG 14 TAB,auto_matched,EXFORGE HCT 10 / 160 / 25 MG 14 F.C. TAB.,اكسفورج اتش سي تي 10 / 160 / 25 مجم 14 اقراص
88302,EXOSIRYLIC 250 MG 20 F.C TABLETS,auto_matched,EXOSIRYLIC 250 MG 20 F.C.TABS,اكسوسيرليك 250 مجم اقراص
89218,EXOSIRYLIC 500 MG 20 F.C. TABS,auto_matched,EXOSIRYLIC 500 MG 20 F.C.TABS,ايكسوسيرليك 500 م
30510,EXUPAR 15 MG 20 TAB,auto_matched,EXUPAR 15 MG 20 TAB,اكسيوبار 15 مجم 20 اقراص
86382,EZACARD 100 MG 30 TABS,auto_matched,EZACARD 100 MG 30 E.C. TABS.,ايزاكارد 100 مجم 30 اقراص
73249,EZAPRIL 20 MG 20 TAB,auto_matched,EZAPRIL 20 MG 30 TAB,ايزابريل 20 مجم 30 اقراص
82772,FAGLOZINO 10MG TAB,auto_matched,FAGLOZINO 10 MG 30 F.C. TABS.,فاجلوزينو 10 مجم اقراص
84748,FANGRARE SHOWER GEL 200 ML,auto_matched,FANGRARE SHOWER GEL 200 ML,فانج رير شاور جل 200 مل
75140,FARMACTIVE SILVER SPRAY 125 ML,auto_matched,FARMACTIVE SILVER SPRAY 125 ML,فارماكتيف سيلفر بخاخ 125 مل
80963,FASTEL 180 MG 20 TAB,auto_matched,FASTEL 180 MG 20 F.C.TABS.,فاستل 180 مجم 20 اقراص
78358,FAYCID HAIR OIL 60 ML,auto_matched,FAYCID HAIR OIL 60 ML,فايسيد زيت شعر 60 مل
78175,FELDENE 20MG/ML I.M. 3 AMP,auto_matched,FELDENE 20 MG / ML I.M. 3 AMP.,فلدين 20 مجم / مل 3 امبول
32365656,FEMARA 2.5,auto_matched,FEMARA 2.5 MG 30 F.C.TABS.,فيمارا 2.5 مجم 30 اقراص
41034,FEMARA 2.5 MG 30 TAB,auto_matched,FEMARA 2.5 MG 30 F.C.TABS.,فيمارا 2.5 مجم 30 اقراص
91984,FENUPOLYEN 30 CAP,auto_matched,FENUPOLYEN 30 CAPS,فينوبولين 30 كبسول
90781,FERLAGE 20 CAPS,auto_matched,FERLAGE 20 CAPS,فيرلاج 20 كبسول
74574,FEROGLOBIN SYRUP 120 ML,auto_matched,FEROGLOBIN LIQUID 120 ML,فيروجلوبين سائل 120 مل
11737,FEROSAC 100MG/5ML 5 AMP.,auto_matched,FEROSAC 100 MG / 5 ML 5 AMP.,فيروساك 100 مجم / 5 مل 5 امبول
84408,FERROSWAB ORAL SOLUTION 20 UNIT,approved_match,FERROSWAB ORAL SOLUTION 20 UNIT,فيروسواب 50 مجم / 5 مل شراب 20 امبول
91427,FEXOSTADINE 120 MG 20 TABS,auto_matched,FEXOSTADINE 120 MG 20 TAB,فيكسوستادين 120 مجم 20 اقراص
61994,FINASTURA 5 MG 30 TAB,auto_matched,FINASTURA 5 MG 30 F.C.TAB.,فيناستورا 5 مجم 30 اقراص
73208,FLECTOR 50 MG 30 CAP,auto_matched,FLECTOR 50 MG 30 CAPS.,فليكتور 50 مجم 30 كبسول
